ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
86,204,-12,4,0,80,10,80,20,800,400,20,12,30
74,208,-12,4,0,80,10,80,20,800,400,20,12,30
62,212,-12,4,1,80,10,80,20,800,400,20,12,30
50,216,-12,4,0,100,10,80,20,800,400,20,12,30
38,220,-12,4,0,100,10,80,20,800,400,20,12,30
50,224,12,4,0,100,10,80,20,800,400,20,12,30
62,228,12,4,0,100,10,80,20,800,400,20,12,30
74,232,12,4,1,100,10,80,20,800,400,20,12,30
86,236,12,4,0,120,10,80,20,800,400,20,12,30
98,240,12,4,0,120,10,80,20,800,400,20,12,30
110,244,12,4,0,120,10,80,20,800,400,20,12,30
122,248,12,4,0,120,10,80,20,800,400,20,12,30
134,252,12,4,1,120,10,80,20,800,400,20,12,30
146,256,12,4,0,140,10,80,20,800,400,20,12,30
158,260,12,4,0,140,10,80,20,800,400,20,12,30
170,264,12,4,0,140,10,80,20,800,400,20,12,30
182,268,12,4,1,140,10,80,20,800,400,20,12,30
194,272,12,4,0,160,10,80,20,800,400,20,12,30
206,276,12,4,0,160,10,80,20,800,400,20,12,30
218,280,12,4,0,160,10,80,20,800,400,20,12,30
230,284,12,4,1,160,10,80,20,800,400,20,12,30
242,288,12,4,0,180,10,80,20,800,400,20,12,30
254,292,12,4,0,180,10,80,20,800,400,20,12,30
266,296,12,4,0,180,10,80,20,800,400,20,12,30
278,300,12,4,1,180,10,80,20,800,400,20,12,30
290,304,12,4,0,200,10,80,20,800,400,20,12,30
302,308,12,4,0,200,10,80,20,800,400,20,12,30
314,312,12,4,0,200,10,80,20,800,400,20,12,30
326,316,12,4,1,200,10,80,20,800,400,20,12,30
338,320,12,4,0,220,10,80,20,800,400,20,12,30
350,324,12,4,0,220,10,80,20,800,400,20,12,30
362,328,12,4,0,220,10,80,20,800,400,20,12,30
374,332,12,4,0,220,10,80,20,800,400,20,12,30
386,336,12,4,1,220,10,80,20,800,400,20,12,30
398,340,12,4,0,240,10,80,20,800,400,20,12,30
410,344,12,4,0,240,10,80,20,800,400,20,12,30
422,348,12,4,0,240,10,80,20,800,400,20,12,30
434,352,12,4,1,240,10,80,20,800,400,20,12,30
446,356,12,4,0,260,10,80,20,800,400,20,12,30
458,360,12,4,0,260,10,80,20,800,400,20,12,30
470,364,12,4,0,260,10,80,20,800,400,20,12,30
482,368,12,4,0,260,10,80,20,800,400,20,12,30
494,364,12,-4,0,260,10,80,20,800,400,20,12,30
506,360,12,-4,1,260,10,80,20,800,400,20,12,30
518,356,12,-4,0,280,10,80,20,800,400,20,12,30
530,352,12,-4,0,280,10,80,20,800,400,20,12,30
542,348,12,-4,0,280,10,80,20,800,400,20,12,30
554,344,12,-4,0,280,10,80,20,800,400,20,12,30
566,340,12,-4,1,280,10,80,20,800,400,20,12,30
578,336,12,-4,0,300,10,80,20,800,400,20,12,30
590,332,12,-4,0,300,10,80,20,800,400,20,12,30
602,328,12,-4,0,300,10,80,20,800,400,20,12,30
614,324,12,-4,0,300,10,80,20,800,400,20,12,30
626,320,12,-4,0,300,10,80,20,800,400,20,12,30
638,316,12,-4,0,300,10,80,20,800,400,20,12,30
650,312,12,-4,0,300,10,80,20,800,400,20,12,30
662,308,12,-4,0,300,10,80,20,800,400,20,12,30
674,304,12,-4,0,300,10,80,20,800,400,20,12,30
686,300,12,-4,-1,300,10,80,20,800,400,20,12,30
698,296,12,-4,0,280,10,80,20,800,400,20,12,30
710,292,12,-4,0,280,10,80,20,800,400,20,12,30
722,288,12,-4,0,280,10,80,20,800,400,20,12,30
734,284,12,-4,-1,280,10,80,20,800,400,20,12,30
746,280,12,-4,0,260,10,80,20,800,400,20,12,30
758,276,12,-4,0,260,10,80,20,800,400,20,12,30
770,272,12,-4,0,260,10,80,20,800,400,20,12,30
758,268,-12,-4,0,260,10,80,20,800,400,20,12,30
746,264,-12,-4,0,260,10,80,20,800,400,20,12,30
734,260,-12,-4,0,260,10,80,20,800,400,20,12,30
722,256,-12,-4,0,260,10,80,20,800,400,20,12,30
710,252,-12,-4,0,260,10,80,20,800,400,20,12,30
698,248,-12,-4,0,260,10,80,20,800,400,20,12,30
686,244,-12,-4,0,260,10,80,20,800,400,20,12,30
674,240,-12,-4,0,260,10,80,20,800,400,20,12,30
662,236,-12,-4,0,260,10,80,20,800,400,20,12,30
650,232,-12,-4,0,260,10,80,20,800,400,20,12,30
638,228,-12,-4,0,260,10,80,20,800,400,20,12,30
626,224,-12,-4,0,260,10,80,20,800,400,20,12,30
614,220,-12,-4,0,260,10,80,20,800,400,20,12,30
602,216,-12,-4,0,260,10,80,20,800,400,20,12,30
590,212,-12,-4,0,260,10,80,20,800,400,20,12,30
578,208,-12,-4,0,260,10,80,20,800,400,20,12,30
566,204,-12,-4,0,260,10,80,20,800,400,20,12,30
554,200,-12,-4,0,260,10,80,20,800,400,20,12,30
542,196,-12,-4,0,260,10,80,20,800,400,20,12,30
530,192,-12,-4,0,260,10,80,20,800,400,20,12,30
518,188,-12,-4,0,260,10,80,20,800,400,20,12,30
506,184,-12,-4,0,260,10,80,20,800,400,20,12,30
494,180,-12,-4,0,260,10,80,20,800,400,20,12,30
482,176,-12,-4,0,260,10,80,20,800,400,20,12,30
470,172,-12,-4,0,260,10,80,20,800,400,20,12,30
458,168,-12,-4,0,260,10,80,20,800,400,20,12,30
446,164,-12,-4,0,260,10,80,20,800,400,20,12,30
434,160,-12,-4,0,260,10,80,20,800,400,20,12,30
422,156,-12,-4,0,260,10,80,20,800,400,20,12,30
410,152,-12,-4,0,260,10,80,20,800,400,20,12,30
398,148,-12,-4,0,260,10,80,20,800,400,20,12,30
386,144,-12,-4,0,260,10,80,20,800,400,20,12,30
374,140,-12,-4,0,260,10,80,20,800,400,20,12,30
362,136,-12,-4,0,260,10,80,20,800,400,20,12,30
350,132,-12,-4,0,260,10,80,20,800,400,20,12,30
338,128,-12,-4,0,260,10,80,20,800,400,20,12,30
326,124,-12,-4,0,260,10,80,20,800,400,20,12,30
314,120,-12,-4,0,260,10,80,20,800,400,20,12,30
302,116,-12,-4,0,260,10,80,20,800,400,20,12,30
290,112,-12,-4,0,260,10,80,20,800,400,20,12,30
278,108,-12,-4,0,260,10,80,20,800,400,20,12,30
266,104,-12,-4,0,260,10,80,20,800,400,20,12,30
254,100,-12,-4,0,260,10,80,20,800,400,20,12,30
242,96,-12,-4,0,260,10,80,20,800,400,20,12,30
230,92,-12,-4,0,260,10,80,20,800,400,20,12,30
218,88,-12,-4,0,260,10,80,20,800,400,20,12,30
206,84,-12,-4,0,260,10,80,20,800,400,20,12,30
194,80,-12,-4,0,260,10,80,20,800,400,20,12,30
182,76,-12,-4,0,260,10,80,20,800,400,20,12,30
170,72,-12,-4,0,260,10,80,20,800,400,20,12,30
158,68,-12,-4,0,260,10,80,20,800,400,20,12,30
146,64,-12,-4,0,260,10,80,20,800,400,20,12,30
134,60,-12,-4,0,260,10,80,20,800,400,20,12,30
122,56,-12,-4,0,260,10,80,20,800,400,20,12,30
110,52,-12,-4,0,260,10,80,20,800,400,20,12,30
98,48,-12,-4,0,260,10,80,20,800,400,20,12,30
86,44,-12,-4,0,260,10,80,20,800,400,20,12,30
74,40,-12,-4,0,260,10,80,20,800,400,20,12,30
62,36,-12,-4,0,260,10,80,20,800,400,20,12,30
50,32,-12,-4,0,260,10,80,20,800,400,20,12,30
38,36,-12,4,0,260,10,80,20,800,400,20,12,30
50,40,12,4,0,260,10,80,20,800,400,20,12,30
62,44,12,4,0,260,10,80,20,800,400,20,12,30
74,48,12,4,0,260,10,80,20,800,400,20,12,30
86,52,12,4,0,260,10,80,20,800,400,20,12,30
98,56,12,4,0,260,10,80,20,800,400,20,12,30
110,60,12,4,0,260,10,80,20,800,400,20,12,30
122,64,12,4,0,260,10,80,20,800,400,20,12,30
134,68,12,4,0,260,10,80,20,800,400,20,12,30
146,72,12,4,0,260,10,80,20,800,400,20,12,30
158,76,12,4,0,260,10,80,20,800,400,20,12,30
170,80,12,4,0,260,10,80,20,800,400,20,12,30
182,84,12,4,0,260,10,80,20,800,400,20,12,30
194,88,12,4,0,260,10,80,20,800,400,20,12,30
206,92,12,4,0,260,10,80,20,800,400,20,12,30
218,96,12,4,0,260,10,80,20,800,400,20,12,30
230,100,12,4,0,260,10,80,20,800,400,20,12,30
242,104,12,4,0,260,10,80,20,800,400,20,12,30
254,108,12,4,0,260,10,80,20,800,400,20,12,30
266,112,12,4,0,260,10,80,20,800,400,20,12,30
278,116,12,4,0,260,10,80,20,800,400,20,12,30
290,120,12,4,0,260,10,80,20,800,400,20,12,30
302,124,12,4,0,260,10,80,20,800,400,20,12,30
314,128,12,4,0,260,10,80,20,800,400,20,12,30
326,132,12,4,-1,260,10,80,20,800,400,20,12,30
338,136,12,4,0,240,10,80,20,800,400,20,12,30
350,140,12,4,0,240,10,80,20,800,400,20,12,30
362,144,12,4,0,240,10,80,20,800,400,20,12,30
374,148,12,4,0,240,10,80,20,800,400,20,12,30
386,152,12,4,-1,240,10,80,20,800,400,20,12,30
398,156,12,4,0,220,10,80,20,800,400,20,12,30
410,160,12,4,0,220,10,80,20,800,400,20,12,30
422,164,12,4,0,220,10,80,20,800,400,20,12,30
434,168,12,4,0,220,10,80,20,800,400,20,12,30
446,172,12,4,0,220,10,80,20,800,400,20,12,30
458,176,12,4,0,220,10,80,20,800,400,20,12,30
470,180,12,4,0,220,10,80,20,800,400,20,12,30
482,184,12,4,0,220,10,80,20,800,400,20,12,30
494,188,12,4,0,220,10,80,20,800,400,20,12,30
506,192,12,4,0,220,10,80,20,800,400,20,12,30
518,196,12,4,0,220,10,80,20,800,400,20,12,30
530,200,12,4,0,220,10,80,20,800,400,20,12,30
542,204,12,4,0,220,10,80,20,800,400,20,12,30
554,208,12,4,0,220,10,80,20,800,400,20,12,30
566,212,12,4,0,220,10,80,20,800,400,20,12,30
578,216,12,4,0,220,10,80,20,800,400,20,12,30
590,220,12,4,1,220,10,80,20,800,400,20,12,30
602,224,12,4,0,240,10,80,20,800,400,20,12,30
614,228,12,4,0,240,10,80,20,800,400,20,12,30
626,232,12,4,0,240,10,80,20,800,400,20,12,30
638,236,12,4,1,240,10,80,20,800,400,20,12,30
650,240,12,4,0,260,10,80,20,800,400,20,12,30
662,244,12,4,0,260,10,80,20,800,400,20,12,30
674,248,12,4,0,260,10,80,20,800,400,20,12,30
686,252,12,4,0,260,10,80,20,800,400,20,12,30
698,256,12,4,0,260,10,80,20,800,400,20,12,30
710,260,12,4,1,260,10,80,20,800,400,20,12,30
722,264,12,4,0,280,10,80,20,800,400,20,12,30
734,268,12,4,0,280,10,80,20,800,400,20,12,30
746,272,12,4,0,280,10,80,20,800,400,20,12,30
758,276,12,4,0,280,10,80,20,800,400,20,12,30
770,280,12,4,0,280,10,80,20,800,400,20,12,30
758,284,-12,4,0,280,10,80,20,800,400,20,12,30
746,288,-12,4,0,280,10,80,20,800,400,20,12,30
734,292,-12,4,0,280,10,80,20,800,400,20,12,30
722,296,-12,4,0,280,10,80,20,800,400,20,12,30
710,300,-12,4,0,280,10,80,20,800,400,20,12,30
698,304,-12,4,0,280,10,80,20,800,400,20,12,30
686,308,-12,4,0,280,10,80,20,800,400,20,12,30
674,312,-12,4,0,280,10,80,20,800,400,20,12,30
662,316,-12,4,0,280,10,80,20,800,400,20,12,30
650,320,-12,4,0,280,10,80,20,800,400,20,12,30
638,324,-12,4,0,280,10,80,20,800,400,20,12,30
626,328,-12,4,0,280,10,80,20,800,400,20,12,30
614,332,-12,4,0,280,10,80,20,800,400,20,12,30
602,336,-12,4,0,280,10,80,20,800,400,20,12,30
590,340,-12,4,0,280,10,80,20,800,400,20,12,30
578,344,-12,4,0,280,10,80,20,800,400,20,12,30
566,348,-12,4,0,280,10,80,20,800,400,20,12,30
554,352,-12,4,0,280,10,80,20,800,400,20,12,30
542,356,-12,4,0,280,10,80,20,800,400,20,12,30
530,360,-12,4,0,280,10,80,20,800,400,20,12,30
518,364,-12,4,0,280,10,80,20,800,400,20,12,30
506,368,-12,4,0,280,10,80,20,800,400,20,12,30
494,364,-12,-4,0,280,10,80,20,800,400,20,12,30
482,360,-12,-4,0,280,10,80,20,800,400,20,12,30
470,356,-12,-4,0,280,10,80,20,800,400,20,12,30
458,352,-12,-4,0,280,10,80,20,800,400,20,12,30
446,348,-12,-4,0,280,10,80,20,800,400,20,12,30
434,344,-12,-4,0,280,10,80,20,800,400,20,12,30
422,340,-12,-4,0,280,10,80,20,800,400,20,12,30
410,336,-12,-4,0,280,10,80,20,800,400,20,12,30
398,332,-12,-4,0,280,10,80,20,800,400,20,12,30
386,328,-12,-4,0,280,10,80,20,800,400,20,12,30
374,324,-12,-4,0,280,10,80,20,800,400,20,12,30
362,320,-12,-4,0,280,10,80,20,800,400,20,12,30
350,316,-12,-4,0,280,10,80,20,800,400,20,12,30
338,312,-12,-4,0,280,10,80,20,800,400,20,12,30
326,308,-12,-4,0,280,10,80,20,800,400,20,12,30
314,304,-12,-4,0,280,10,80,20,800,400,20,12,30
302,300,-12,-4,0,280,10,80,20,800,400,20,12,30
290,296,-12,-4,0,280,10,80,20,800,400,20,12,30
278,292,-12,-4,0,280,10,80,20,800,400,20,12,30
266,288,-12,-4,0,280,10,80,20,800,400,20,12,30
254,284,-12,-4,0,280,10,80,20,800,400,20,12,30
242,280,-12,-4,0,280,10,80,20,800,400,20,12,30
230,276,-12,-4,0,280,10,80,20,800,400,20,12,30
218,272,-12,-4,0,280,10,80,20,800,400,20,12,30
206,268,-12,-4,0,280,10,80,20,800,400,20,12,30
194,264,-12,-4,0,280,10,80,20,800,400,20,12,30
182,260,-12,-4,0,280,10,80,20,800,400,20,12,30
170,256,-12,-4,0,280,10,80,20,800,400,20,12,30
158,252,-12,-4,0,280,10,80,20,800,400,20,12,30
146,248,-12,-4,0,280,10,80,20,800,400,20,12,30
134,244,-12,-4,0,280,10,80,20,800,400,20,12,30
122,240,-12,-4,0,280,10,80,20,800,400,20,12,30
110,236,-12,-4,0,280,10,80,20,800,400,20,12,30
98,232,-12,-4,0,280,10,80,20,800,400,20,12,30
86,228,-12,-4,0,280,10,80,20,800,400,20,12,30
74,224,-12,-4,0,280,10,80,20,800,400,20,12,30
62,220,-12,-4,0,280,10,80,20,800,400,20,12,30
50,216,-12,-4,0,280,10,80,20,800,400,20,12,30
38,212,-12,-4,0,280,10,80,20,800,400,20,12,30
50,208,12,-4,0,280,10,80,20,800,400,20,12,30
62,204,12,-4,-1,280,10,80,20,800,400,20,12,30
74,200,12,-4,0,260,10,80,20,800,400,20,12,30
86,196,12,-4,0,260,10,80,20,800,400,20,12,30
98,192,12,-4,0,260,10,80,20,800,400,20,12,30
110,188,12,-4,0,260,10,80,20,800,400,20,12,30
122,184,12,-4,-1,260,10,80,20,800,400,20,12,30
134,180,12,-4,0,240,10,80,20,800,400,20,12,30
146,176,12,-4,0,240,10,80,20,800,400,20,12,30
158,172,12,-4,0,240,10,80,20,800,400,20,12,30
170,168,12,-4,0,240,10,80,20,800,400,20,12,30
182,164,12,-4,-1,240,10,80,20,800,400,20,12,30
194,160,12,-4,0,220,10,80,20,800,400,20,12,30
206,156,12,-4,0,220,10,80,20,800,400,20,12,30
218,152,12,-4,0,220,10,80,20,800,400,20,12,30
230,148,12,-4,-1,220,10,80,20,800,400,20,12,30
242,144,12,-4,0,200,10,80,20,800,400,20,12,30
254,140,12,-4,0,200,10,80,20,800,400,20,12,30
266,136,12,-4,0,200,10,80,20,800,400,20,12,30
278,132,12,-4,-1,200,10,80,20,800,400,20,12,30
290,128,12,-4,0,180,10,80,20,800,400,20,12,30
302,124,12,-4,0,180,10,80,20,800,400,20,12,30
314,120,12,-4,0,180,10,80,20,800,400,20,12,30
326,116,12,-4,0,180,10,80,20,800,400,20,12,30
338,112,12,-4,-1,180,10,80,20,800,400,20,12,30
350,108,12,-4,0,160,10,80,20,800,400,20,12,30
362,104,12,-4,0,160,10,80,20,800,400,20,12,30
374,100,12,-4,0,160,10,80,20,800,400,20,12,30
386,96,12,-4,-1,160,10,80,20,800,400,20,12,30
398,92,12,-4,0,140,10,80,20,800,400,20,12,30
410,88,12,-4,0,140,10,80,20,800,400,20,12,30
422,84,12,-4,0,140,10,80,20,800,400,20,12,30
434,80,12,-4,-1,140,10,80,20,800,400,20,12,30
446,76,12,-4,0,120,10,80,20,800,400,20,12,30
458,72,12,-4,0,120,10,80,20,800,400,20,12,30
470,68,12,-4,0,120,10,80,20,800,400,20,12,30
482,64,12,-4,-1,120,10,80,20,800,400,20,12,30
494,60,12,-4,0,100,10,80,20,800,400,20,12,30
506,56,12,-4,0,100,10,80,20,800,400,20,12,30
518,52,12,-4,0,100,10,80,20,800,400,20,12,30
530,48,12,-4,0,100,10,80,20,800,400,20,12,30
542,44,12,-4,0,100,10,80,20,800,400,20,12,30
554,40,12,-4,0,100,10,80,20,800,400,20,12,30
566,36,12,-4,0,100,10,80,20,800,400,20,12,30
578,32,12,-4,0,100,10,80,20,800,400,20,12,30
590,36,12,4,0,100,10,80,20,800,400,20,12,30
602,40,12,4,0,100,10,80,20,800,400,20,12,30
614,44,12,4,0,100,10,80,20,800,400,20,12,30
626,48,12,4,0,100,10,80,20,800,400,20,12,30
638,52,12,4,0,100,10,80,20,800,400,20,12,30
650,56,12,4,0,100,10,80,20,800,400,20,12,30
662,60,12,4,0,100,10,80,20,800,400,20,12,30
674,64,12,4,0,100,10,80,20,800,400,20,12,30
686,68,12,4,0,100,10,80,20,800,400,20,12,30
698,72,12,4,0,100,10,80,20,800,400,20,12,30
710,76,12,4,0,100,10,80,20,800,400,20,12,30
722,80,12,4,0,100,10,80,20,800,400,20,12,30
734,84,12,4,0,100,10,80,20,800,400,20,12,30
746,88,12,4,0,100,10,80,20,800,400,20,12,30
758,92,12,4,0,100,10,80,20,800,400,20,12,30
770,96,12,4,0,100,10,80,20,800,400,20,12,30
758,100,-12,4,0,100,10,80,20,800,400,20,12,30
746,104,-12,4,0,100,10,80,20,800,400,20,12,30
734,108,-12,4,0,100,10,80,20,800,400,20,12,30
722,112,-12,4,0,100,10,80,20,800,400,20,12,30
710,116,-12,4,0,100,10,80,20,800,400,20,12,30
698,120,-12,4,0,100,10,80,20,800,400,20,12,30
686,124,-12,4,0,100,10,80,20,800,400,20,12,30
674,128,-12,4,0,100,10,80,20,800,400,20,12,30
662,132,-12,4,0,100,10,80,20,800,400,20,12,30
650,136,-12,4,0,100,10,80,20,800,400,20,12,30
638,140,-12,4,0,100,10,80,20,800,400,20,12,30
626,144,-12,4,0,100,10,80,20,800,400,20,12,30
614,148,-12,4,0,100,10,80,20,800,400,20,12,30
602,152,-12,4,0,100,10,80,20,800,400,20,12,30
590,156,-12,4,0,100,10,80,20,800,400,20,12,30
578,160,-12,4,0,100,10,80,20,800,400,20,12,30
566,164,-12,4,0,100,10,80,20,800,400,20,12,30
554,168,-12,4,0,100,10,80,20,800,400,20,12,30
542,172,-12,4,0,100,10,80,20,800,400,20,12,30
530,176,-12,4,0,100,10,80,20,800,400,20,12,30
518,180,-12,4,0,100,10,80,20,800,400,20,12,30
506,184,-12,4,0,100,10,80,20,800,400,20,12,30
494,188,-12,4,0,100,10,80,20,800,400,20,12,30
482,192,-12,4,0,100,10,80,20,800,400,20,12,30
470,196,-12,4,0,100,10,80,20,800,400,20,12,30
458,200,-12,4,0,100,10,80,20,800,400,20,12,30
446,204,-12,4,0,100,10,80,20,800,400,20,12,30
434,208,-12,4,0,100,10,80,20,800,400,20,12,30
422,212,-12,4,0,100,10,80,20,800,400,20,12,30
410,216,-12,4,0,100,10,80,20,800,400,20,12,30
398,220,-12,4,0,100,10,80,20,800,400,20,12,30
386,224,-12,4,0,100,10,80,20,800,400,20,12,30
374,228,-12,4,0,100,10,80,20,800,400,20,12,30
362,232,-12,4,0,100,10,80,20,800,400,20,12,30
350,236,-12,4,0,100,10,80,20,800,400,20,12,30
338,240,-12,4,0,100,10,80,20,800,400,20,12,30
326,244,-12,4,0,100,10,80,20,800,400,20,12,30
314,248,-12,4,0,100,10,80,20,800,400,20,12,30
302,252,-12,4,1,100,10,80,20,800,400,20,12,30
290,256,-12,4,0,120,10,80,20,800,400,20,12,30
278,260,-12,4,0,120,10,80,20,800,400,20,12,30
266,264,-12,4,0,120,10,80,20,800,400,20,12,30
254,268,-12,4,0,120,10,80,20,800,400,20,12,30
242,272,-12,4,1,120,10,80,20,800,400,20,12,30
230,276,-12,4,0,140,10,80,20,800,400,20,12,30
218,280,-12,4,0,140,10,80,20,800,400,20,12,30
206,284,-12,4,0,140,10,80,20,800,400,20,12,30
194,288,-12,4,0,140,10,80,20,800,400,20,12,30
182,292,-12,4,0,140,10,80,20,800,400,20,12,30
170,296,-12,4,0,140,10,80,20,800,400,20,12,30
158,300,-12,4,0,140,10,80,20,800,400,20,12,30
146,304,-12,4,0,140,10,80,20,800,400,20,12,30
134,308,-12,4,0,140,10,80,20,800,400,20,12,30
122,312,-12,4,0,140,10,80,20,800,400,20,12,30
110,316,-12,4,0,140,10,80,20,800,400,20,12,30
98,320,-12,4,0,140,10,80,20,800,400,20,12,30
86,324,-12,4,0,140,10,80,20,800,400,20,12,30
74,328,-12,4,0,140,10,80,20,800,400,20,12,30
62,332,-12,4,0,140,10,80,20,800,400,20,12,30
50,336,-12,4,0,140,10,80,20,800,400,20,12,30
38,340,-12,4,0,140,10,80,20,800,400,20,12,30
50,344,12,4,0,140,10,80,20,800,400,20,12,30
62,348,12,4,0,140,10,80,20,800,400,20,12,30
74,352,12,4,0,140,10,80,20,800,400,20,12,30
86,356,12,4,0,140,10,80,20,800,400,20,12,30
98,360,12,4,0,140,10,80,20,800,400,20,12,30
110,364,12,4,0,140,10,80,20,800,400,20,12,30
122,368,12,4,0,140,10,80,20,800,400,20,12,30
134,364,12,-4,0,140,10,80,20,800,400,20,12,30
146,360,12,-4,0,140,10,80,20,800,400,20,12,30
158,356,12,-4,0,140,10,80,20,800,400,20,12,30
170,352,12,-4,0,140,10,80,20,800,400,20,12,30
182,348,12,-4,0,140,10,80,20,800,400,20,12,30
194,344,12,-4,0,140,10,80,20,800,400,20,12,30
206,340,12,-4,0,140,10,80,20,800,400,20,12,30
218,336,12,-4,0,140,10,80,20,800,400,20,12,30
230,332,12,-4,1,140,10,80,20,800,400,20,12,30
242,328,12,-4,0,160,10,80,20,800,400,20,12,30
254,324,12,-4,0,160,10,80,20,800,400,20,12,30
266,320,12,-4,0,160,10,80,20,800,400,20,12,30
278,316,12,-4,0,160,10,80,20,800,400,20,12,30
290,312,12,-4,0,160,10,80,20,800,400,20,12,30
302,308,12,-4,0,160,10,80,20,800,400,20,12,30
314,304,12,-4,0,160,10,80,20,800,400,20,12,30
326,300,12,-4,0,160,10,80,20,800,400,20,12,30
338,296,12,-4,0,160,10,80,20,800,400,20,12,30
350,292,12,-4,0,160,10,80,20,800,400,20,12,30
362,288,12,-4,0,160,10,80,20,800,400,20,12,30
374,284,12,-4,0,160,10,80,20,800,400,20,12,30
386,280,12,-4,0,160,10,80,20,800,400,20,12,30
398,276,12,-4,0,160,10,80,20,800,400,20,12,30
410,272,12,-4,0,160,10,80,20,800,400,20,12,30
422,268,12,-4,0,160,10,80,20,800,400,20,12,30
434,264,12,-4,0,160,10,80,20,800,400,20,12,30
446,260,12,-4,0,160,10,80,20,800,400,20,12,30
458,256,12,-4,0,160,10,80,20,800,400,20,12,30
470,252,12,-4,0,160,10,80,20,800,400,20,12,30
482,248,12,-4,0,160,10,80,20,800,400,20,12,30
494,244,12,-4,0,160,10,80,20,800,400,20,12,30
506,240,12,-4,0,160,10,80,20,800,400,20,12,30
518,236,12,-4,0,160,10,80,20,800,400,20,12,30
530,232,12,-4,0,160,10,80,20,800,400,20,12,30
542,228,12,-4,0,160,10,80,20,800,400,20,12,30
554,224,12,-4,0,160,10,80,20,800,400,20,12,30
566,220,12,-4,0,160,10,80,20,800,400,20,12,30
578,216,12,-4,0,160,10,80,20,800,400,20,12,30
590,212,12,-4,0,160,10,80,20,800,400,20,12,30
602,208,12,-4,0,160,10,80,20,800,400,20,12,30
614,204,12,-4,0,160,10,80,20,800,400,20,12,30
626,200,12,-4,0,160,10,80,20,800,400,20,12,30
638,196,12,-4,0,160,10,80,20,800,400,20,12,30
650,192,12,-4,0,160,10,80,20,800,400,20,12,30
662,188,12,-4,0,160,10,80,20,800,400,20,12,30
674,184,12,-4,0,160,10,80,20,800,400,20,12,30
686,180,12,-4,0,160,10,80,20,800,400,20,12,30
698,176,12,-4,0,160,10,80,20,800,400,20,12,30
710,172,12,-4,0,160,10,80,20,800,400,20,12,30
722,168,12,-4,0,160,10,80,20,800,400,20,12,30
734,164,12,-4,0,160,10,80,20,800,400,20,12,30
746,160,12,-4,0,160,10,80,20,800,400,20,12,30
758,156,12,-4,0,160,10,80,20,800,400,20,12,30
770,152,12,-4,0,160,10,80,20,800,400,20,12,30
758,148,-12,-4,0,160,10,80,20,800,400,20,12,30
746,144,-12,-4,0,160,10,80,20,800,400,20,12,30
734,140,-12,-4,0,160,10,80,20,800,400,20,12,30
722,136,-12,-4,0,160,10,80,20,800,400,20,12,30
710,132,-12,-4,0,160,10,80,20,800,400,20,12,30
698,128,-12,-4,0,160,10,80,20,800,400,20,12,30
686,124,-12,-4,0,160,10,80,20,800,400,20,12,30
674,120,-12,-4,0,160,10,80,20,800,400,20,12,30
662,116,-12,-4,0,160,10,80,20,800,400,20,12,30
650,112,-12,-4,0,160,10,80,20,800,400,20,12,30
638,108,-12,-4,0,160,10,80,20,800,400,20,12,30
626,104,-12,-4,0,160,10,80,20,800,400,20,12,30
614,100,-12,-4,0,160,10,80,20,800,400,20,12,30
602,96,-12,-4,0,160,10,80,20,800,400,20,12,30
590,92,-12,-4,0,160,10,80,20,800,400,20,12,30
578,88,-12,-4,0,160,10,80,20,800,400,20,12,30
566,84,-12,-4,0,160,10,80,20,800,400,20,12,30
554,80,-12,-4,0,160,10,80,20,800,400,20,12,30
542,76,-12,-4,0,160,10,80,20,800,400,20,12,30
530,72,-12,-4,0,160,10,80,20,800,400,20,12,30
518,68,-12,-4,0,160,10,80,20,800,400,20,12,30
506,64,-12,-4,0,160,10,80,20,800,400,20,12,30
494,60,-12,-4,0,160,10,80,20,800,400,20,12,30
482,56,-12,-4,0,160,10,80,20,800,400,20,12,30
470,52,-12,-4,0,160,10,80,20,800,400,20,12,30
458,48,-12,-4,0,160,10,80,20,800,400,20,12,30
446,44,-12,-4,0,160,10,80,20,800,400,20,12,30
434,40,-12,-4,0,160,10,80,20,800,400,20,12,30
422,36,-12,-4,0,160,10,80,20,800,400,20,12,30
410,32,-12,-4,0,160,10,80,20,800,400,20,12,30
398,36,-12,4,0,160,10,80,20,800,400,20,12,30
386,40,-12,4,0,160,10,80,20,800,400,20,12,30
374,44,-12,4,0,160,10,80,20,800,400,20,12,30
362,48,-12,4,0,160,10,80,20,800,400,20,12,30
